id,name,node1,node2,weight,normalized_weight
13325963,North Sweet Avenue,122854625,122854626,0.0012593000000080679,125
13325963,North Sweet Avenue,122854626,122854628,0.0014571000000032086,145
13325972,Lindesmith Avenue,122854712,122854715,0.0008005999999980418,80
13326118,Owens Street,122855813,3629886852,0.00010970000000298796,10
13326199,Laurel Avenue,122856144,122820966,0.0012576000000024123,125
13326201,Laurel Avenue,2969534745,122676011,0.00010110000000196351,10
13326201,Laurel Avenue,2243337128,2243337125,0.00017679999999842266,17
13326203,Laurel Avenue,2243337126,2243337123,0.00017000000001132776,17
13326203,Laurel Avenue,122856173,122636929,0.002583899999997641,258
13326203,Laurel Avenue,122636929,122856175,0.002580399999999372,258
13326282,Buena Tierra Circle,122813372,3554563401,0.00013610000000596756,13
13326284,La Salle Circle,122856577,122690733,0.0007112000000049079,71
13326288,Goodhue Avenue,1559865126,122662724,0.0001297000000022308,12
13326311,North Sunshine Way,122856651,7085500510,0.001431399999987093,143
13326344,East Hoover Avenue,122699889,122699863,0.000710799999993128,71
13326344,East Hoover Avenue,122699863,122856790,0.0022694000000029746,226
13326344,East Hoover Avenue,122856790,122784487,0.0008928000000025804,89
13326344,East Hoover Avenue,122784487,122843939,0.0028598999999971397,285
13326344,East Hoover Avenue,122843939,122856791,0.0010943999999923903,109
13326344,East Hoover Avenue,122856791,5100231042,0.0011130999999977575,111
13326344,East Hoover Avenue,5100231042,122856794,0.0001181000000016752,11
13326408,East Julianna Avenue,122672989,122697092,0.001260099999988995,126
13326425,West Spring Street,122757810,122785667,0.0012374999999948955,123
13326501,Sherrill Street,122810281,122721104,0.0005819999999872039,58
13326503,Sherrill Street,122857665,122674901,0.0007450000000090995,74
13326503,Sherrill Street,122674901,122857673,0.0007262999999895214,72
13326503,Sherrill Street,122857673,122857676,0.0007450000000019941,74
13326503,Sherrill Street,122857676,122761601,0.0007110999999966339,71
13326512,East Grove Avenue,122649742,122828922,0.0010054999999979941,100
13326512,East Grove Avenue,122828922,122779544,0.0009960999999947262,99
13326512,East Grove Avenue,122779544,122857751,0.0009884999999982824,98
13326512,East Grove Avenue,122761863,122727176,0.0029187000000021612,291
13326521,East Grove Avenue,122699908,122857796,0.0014187999999961676,141
13326521,East Grove Avenue,122857796,122857798,0.0010263000000065858,102
13326523,South Echo Street,122857808,122788642,0.0026708999999982552,267
13326524,South Echo Street,122763146,122634521,0.0019759999999990896,197
13326525,Lofthill Drive,122857812,122857815,0.002344900000004202,234
