id,name,node1,node2
13287784,Weeks Drive,1990630630,1990630637
13287784,Weeks Drive,1990630637,1990630639
13287784,Weeks Drive,1990630639,1990630641
13287784,Weeks Drive,1990630641,1990630646
13287784,Weeks Drive,1990630646,122616931
13287784,Weeks Drive,122616931,122616933
13287784,Weeks Drive,122616933,122616934
13287786,Weeks Drive,122616939,959909802
13287845,Elm Street,122563746,122617182
13287845,Elm Street,122617182,122617184
13287845,Elm Street,122617184,2204243743
13287845,Elm Street,2204243743,122563736
13287845,Elm Street,122563736,122615312
13287880,Mito Way,8462802541,6113274800
13287880,Mito Way,6113274800,122617329
13287880,Mito Way,122617329,4084669923
13287880,Mito Way,4084669923,6113274796
13287880,Mito Way,6113274796,122617332
13288408,Pinchot Court,769415827,129040373
13288408,Pinchot Court,129040373,122619093
13288408,Pinchot Court,122619093,964666615
13288408,Pinchot Court,964666615,7655288280
13288408,Pinchot Court,7655288280,122620320
13288413,Village Lake Mall,122620353,927754217
13288413,Village Lake Mall,927754217,927754170
13288413,Village Lake Mall,927754170,122620357
13288448,Redwood Circle,122620602,122620604
13288466,East Poner Street,122620681,1990637525
13288466,East Poner Street,1990637525,1990637588
13288466,East Poner Street,1990637588,766976566
13288466,East Poner Street,766976566,122620684
13288478,South Shakespeare Street,122620738,1899572072
13288478,South Shakespeare Street,1899572072,1899572087
13288478,South Shakespeare Street,1899572087,122620741
13288488,San Ruben Circle,122620774,122620779
13288505,Doverfield Drive,122620846,7440397054
13288505,Doverfield Drive,7440397054,8404548807
13288505,Doverfield Drive,8404548807,122620848
13288505,Doverfield Drive,122620848,10290422390
13288505,Doverfield Drive,10290422390,122620850
13288505,Doverfield Drive,122620850,7103659447
13288505,Doverfield Drive,7103659447,7103659448
13288505,Doverfield Drive,7103659448,7103659449
13288505,Doverfield Drive,7103659449,7103659451
13288505,Doverfield Drive,7103659451,7103659450
13288505,Doverfield Drive,7103659450,122620851
13288506,Marshburn Circle,122620860,10299217821
13288506,Marshburn Circle,10299217821,122620862
13288506,Marshburn Circle,122620862,1595508083
13288506,Marshburn Circle,1595508083,1595508081
13288506,Marshburn Circle,1595508081,122620865
13288506,Marshburn Circle,122620865,1595508073
13288506,Marshburn Circle,1595508073,1474045235
13288513,Cliffwood Avenue,122620892,602092607
13288513,Cliffwood Avenue,602092607,602092608
13288513,Cliffwood Avenue,602092608,602092610
13288513,Cliffwood Avenue,602092610,122620894
13288513,Cliffwood Avenue,122620894,602092613
13288513,Cliffwood Avenue,602092613,602092611
13288513,Cliffwood Avenue,602092611,602092612
13288513,Cliffwood Avenue,602092612,602092603
13288513,Cliffwood Avenue,602092603,602092617
13288513,Cliffwood Avenue,602092617,602092618
13288513,Cliffwood Avenue,602092618,122620897
13288515,Cliffwood Avenue,122620902,3575439820
13288515,Cliffwood Avenue,3575439820,122620904
13288515,Cliffwood Avenue,122620904,122620906
13288515,Cliffwood Avenue,122620906,602092559
13288515,Cliffwood Avenue,602092559,602092558
13288515,Cliffwood Avenue,602092558,122620909
13288515,Cliffwood Avenue,122620909,122620913
13288515,Cliffwood Avenue,122620913,122620916
13288527,Parkwood Court,122620984,2166723780
13288527,Parkwood Court,2166723780,2166724120
13288527,Parkwood Court,2166724120,2166723861
13288527,Parkwood Court,2166723861,2166723988
13288527,Parkwood Court,2166723988,2166723957
13288527,Parkwood Court,2166723957,2166723897
13288527,Parkwood Court,2166723897,2166723922
13288527,Parkwood Court,2166723922,2166724222
13288527,Parkwood Court,2166724222,2166724151
13288527,Parkwood Court,2166724151,2166723838
13288527,Parkwood Court,2166723838,2166724051
13288527,Parkwood Court,2166724051,2166723768
13288527,Parkwood Court,2166723768,2166724287
13288527,Parkwood Court,2166724287,2166724282
13288527,Parkwood Court,2166724282,122620984
13288540,Henshaw Circle,122621071,3629886863
13288540,Henshaw Circle,3629886863,122621073
13288540,Henshaw Circle,122621073,3629886864
13288540,Henshaw Circle,3629886864,3629886865
13288540,Henshaw Circle,3629886865,3629886866
13288540,Henshaw Circle,3629886866,3629886868
13288540,Henshaw Circle,3629886868,3629886870
13288540,Henshaw Circle,3629886870,3629886871
13288540,Henshaw Circle,3629886871,3629886872
13288540,Henshaw Circle,3629886872,3629886869
13288540,Henshaw Circle,3629886869,3629886867
13288540,Henshaw Circle,3629886867,3629886864
13288548,Verona Street,122621119,3633873541
13288549,Verona Street,122621128,122621131
13288597,Baronet Place,122621455,5148752391
13288597,Baronet Place,5148752391,122621458
13288597,Baronet Place,122621458,5148752364
13288597,Baronet Place,5148752364,122621459
13288599,Baronet Place,122621467,2212583725
13288599,Baronet Place,2212583725,122621468
13288617,West Romneya Drive,4075614908,2007771944
13288617,West Romneya Drive,2007771944,122635681
13288617,West Romneya Drive,122635681,7441957703
13288617,West Romneya Drive,7441957703,7980614601
13288617,West Romneya Drive,7980614601,122850012
13288617,West Romneya Drive,122850012,122637545
13288617,West Romneya Drive,122637545,122850015
13288617,West Romneya Drive,122850015,1909140151
13288617,West Romneya Drive,1909140151,122850018
13288617,West Romneya Drive,122850018,7271647793
13288617,West Romneya Drive,7271647793,8451746365
13288617,West Romneya Drive,8451746365,7271647797
13288617,West Romneya Drive,7271647797,7271647791
13288617,West Romneya Drive,7271647791,122775705
13288617,West Romneya Drive,122775705,7387673136
13288617,West Romneya Drive,7387673136,122850022
13288617,West Romneya Drive,122850022,2266767209
13288617,West Romneya Drive,2266767209,6792690331
13288617,West Romneya Drive,6792690331,6792690319
13288617,West Romneya Drive,6792690319,122816445
13288617,West Romneya Drive,122816445,122816460
13288617,West Romneya Drive,122816460,2266767213
13288617,West Romneya Drive,2266767213,122674471
13288617,West Romneya Drive,122674471,122700144
13288617,West Romneya Drive,122700144,122777460
13288617,West Romneya Drive,122777460,122850024
13288617,West Romneya Drive,122850024,122850026
13288617,West Romneya Drive,122850026,122828463
13288617,West Romneya Drive,122828463,7138529083
13288619,South Berkley Street,122621641,11244568506
13288619,South Berkley Street,11244568506,122621643
13288619,South Berkley Street,122621643,122621646
13288619,South Berkley Street,122621646,122621649
13288619,South Berkley Street,122621649,1862207714
13288619,South Berkley Street,1862207714,122621653
13288625,Cedar Avenue,122621705,7851859026
13288625,Cedar Avenue,7851859026,122621708
13288625,Cedar Avenue,122621708,122621711
13288625,Cedar Avenue,122621711,122621714
13288625,Cedar Avenue,122621714,122621717
13288625,Cedar Avenue,122621717,122621720
13288628,Cedar Avenue,122621729,122621731
13288628,Cedar Avenue,122621731,7851859025
13288628,Cedar Avenue,7851859025,122621733
13288631,Cedar Avenue,122621746,122621748
13288631,Cedar Avenue,122621748,122621750
13288631,Cedar Avenue,122621750,122621752
13288672,Moonstone Street,122622103,122622106
13288674,Moonstone Street,122622112,3633873578
13288674,Moonstone Street,3633873578,3643230208
13288674,Moonstone Street,3643230208,122622113
13288674,Moonstone Street,122622113,3575341514
13288674,Moonstone Street,3575341514,122622115
13288683,West Woodland Drive,122622146,964865270
13288683,West Woodland Drive,964865270,964864969
13288683,West Woodland Drive,964864969,257402379
13288683,West Woodland Drive,257402379,4699780726
13288683,West Woodland Drive,4699780726,964864962
13288683,West Woodland Drive,964864962,964865168
13288683,West Woodland Drive,964865168,257402380
13288683,West Woodland Drive,257402380,964864884
13288683,West Woodland Drive,964864884,1738392885
13288683,West Woodland Drive,1738392885,7980803670
13288683,West Woodland Drive,7980803670,1738392886
13288683,West Woodland Drive,1738392886,2955383769
13288683,West Woodland Drive,2955383769,257402382
13288683,West Woodland Drive,257402382,964865232
13288683,West Woodland Drive,964865232,964865028
13288683,West Woodland Drive,964865028,122622149
13288683,West Woodland Drive,122622149,257402383
13288683,West Woodland Drive,257402383,2955383756
13288683,West Woodland Drive,2955383756,964864938
13288683,West Woodland Drive,964864938,964865135
13288683,West Woodland Drive,964865135,1738392887
13288683,West Woodland Drive,1738392887,964864856
13288683,West Woodland Drive,964864856,257402385
13288683,West Woodland Drive,257402385,964864919
13288683,West Woodland Drive,964864919,2955383754
13288683,West Woodland Drive,2955383754,964865072
13288683,West Woodland Drive,964865072,257402386
13288683,West Woodland Drive,257402386,964864880
13288683,West Woodland Drive,964864880,964865300
13288683,West Woodland Drive,964865300,122622152
13288683,West Woodland Drive,122622152,3695696300
13288683,West Woodland Drive,3695696300,7187494777
13288683,West Woodland Drive,7187494777,7668819733
13288683,West Woodland Drive,7668819733,122622154
13288683,West Woodland Drive,122622154,2906670198
13288683,West Woodland Drive,2906670198,964865023
13288683,West Woodland Drive,964865023,2906670199
13288683,West Woodland Drive,2906670199,7361660008
13288683,West Woodland Drive,7361660008,257402475
13288683,West Woodland Drive,257402475,2906670200
13288683,West Woodland Drive,2906670200,122622157
13288683,West Woodland Drive,122622157,964864929
13288683,West Woodland Drive,964864929,964865228
13288683,West Woodland Drive,964865228,122622160
13288683,West Woodland Drive,122622160,6788521495
13288683,West Woodland Drive,6788521495,964865006
13288683,West Woodland Drive,964865006,7361660029
13288683,West Woodland Drive,7361660029,6788521492
13288683,West Woodland Drive,6788521492,7802870895
13288683,West Woodland Drive,7802870895,6788521487
13288683,West Woodland Drive,6788521487,122622163
13288683,West Woodland Drive,122622163,6788521489
13288683,West Woodland Drive,6788521489,10038942143
13288683,West Woodland Drive,10038942143,10038942147
13288683,West Woodland Drive,10038942147,10038942146
13288683,West Woodland Drive,10038942146,122622166
13288685,West Woodland Drive,122622174,7361660004
13288685,West Woodland Drive,7361660004,7361660011
13288685,West Woodland Drive,7361660011,2906670197
13288685,West Woodland Drive,2906670197,122622154
13288685,West Woodland Drive,122622154,2906670201
13288685,West Woodland Drive,2906670201,7668819736
13288685,West Woodland Drive,7668819736,122622175
13288687,West Woodland Drive,122622160,2906670196
13288687,West Woodland Drive,2906670196,7361660017
13288687,West Woodland Drive,7361660017,7361660025
13288687,West Woodland Drive,7361660025,122622181
13288689,West Woodland Drive,122622163,2906670195
13288689,West Woodland Drive,2906670195,7802870900
13288689,West Woodland Drive,7802870900,122622185
13288752,East Glendora Avenue,122622492,122622494
13288752,East Glendora Avenue,122622494,122622495
13288752,East Glendora Avenue,122622495,122622497
13288752,East Glendora Avenue,122622497,122622499
13288752,East Glendora Avenue,122622499,122622501
13288752,East Glendora Avenue,122622501,122622502
13288752,East Glendora Avenue,122622502,1666814491
13288775,Wagon Wheel Circle,122622667,122622669
13288775,Wagon Wheel Circle,122622669,122622672
13288775,Wagon Wheel Circle,122622672,122622674
13288797,Wesley Drive,122622777,122622781
13288819,Widdows Way,122622890,4605983507
13288819,Widdows Way,4605983507,122622894
13288823,Ponce Avenue,122622898,122622902
13288823,Ponce Avenue,122622902,122622907
13288823,Ponce Avenue,122622907,122622909
13288823,Ponce Avenue,122622909,122622911
13288823,Ponce Avenue,122622911,122622913
13288839,Fireside Drive,122622968,122622970
13288839,Fireside Drive,122622970,122603436
13288839,Fireside Drive,122603436,7316897306
13288840,Fireside Drive,122622979,122622981
13288840,Fireside Drive,122622981,122622983
13288851,Iona Way,122623025,2321560774
13288864,Northam Street,122623054,122623059
13288864,Northam Street,122623059,122623061
13288864,Northam Street,122623061,122623063
13288864,Northam Street,122623063,7087641203
13288864,Northam Street,7087641203,122623065
13288864,Northam Street,122623065,7087641200
13288864,Northam Street,7087641200,7087641196
13288864,Northam Street,7087641196,6787867989
13288864,Northam Street,6787867989,122623067
13288864,Northam Street,122623067,6785016851
13288864,Northam Street,6785016851,6785016855
13288864,Northam Street,6785016855,6787867983
13288864,Northam Street,6787867983,122623069
13288864,Northam Street,122623069,6787867964
13288864,Northam Street,6787867964,6787867948
13288864,Northam Street,6787867948,122623072
13288864,Northam Street,122623072,122623074
13288864,Northam Street,122623074,122623077
13288864,Northam Street,122623077,122623080
13288864,Northam Street,122623080,122623083
13288864,Northam Street,122623083,122623084
13288864,Northam Street,122623084,3701909587
13288864,Northam Street,3701909587,3701908506
13288864,Northam Street,3701908506,6133792375
13288864,Northam Street,6133792375,7432840876
13288864,Northam Street,7432840876,6787867937
13288864,Northam Street,6787867937,122623085
13288864,Northam Street,122623085,122623087
13288864,Northam Street,122623087,7662895823
13288864,Northam Street,7662895823,122623089
13288864,Northam Street,122623089,6788356906
13288864,Northam Street,6788356906,122623094
13288864,Northam Street,122623094,6788356915
13288864,Northam Street,6788356915,122623097
13288864,Northam Street,122623097,7404360988
13288864,Northam Street,7404360988,7207502606
13288864,Northam Street,7207502606,7404360985
13288864,Northam Street,7404360985,7207502599
13288864,Northam Street,7207502599,7225932349
13288864,Northam Street,7225932349,7864985386
13288864,Northam Street,7864985386,7225932344
13288864,Northam Street,7225932344,7864963580
13288864,Northam Street,7864963580,122623100
13288876,North Foxfire Street,122623179,122623181
13288895,Zehner Way,122623283,122623285
13288895,Zehner Way,122623285,122623290
13288895,Zehner Way,122623290,8041128382
13288895,Zehner Way,8041128382,122623293
13288895,Zehner Way,122623293,7103873054
13288895,Zehner Way,7103873054,7103873055
13288895,Zehner Way,7103873055,7103873053
13288895,Zehner Way,7103873053,122623295
13288895,Zehner Way,122623295,7056429567
13288906,North Taormina Drive,122623377,1899572054
13288906,North Taormina Drive,1899572054,122623379
13288928,Vallejo Street,122623704,1903874534
13288928,Vallejo Street,1903874534,122623707
13288928,Vallejo Street,122623707,122623709
13288928,Vallejo Street,122623709,1903874597
13288928,Vallejo Street,1903874597,122623711
13288930,Vallejo Street,122623716,5840752735
13288930,Vallejo Street,5840752735,122623719
13288930,Vallejo Street,122623719,122623721
13288930,Vallejo Street,122623721,122623723
13288931,West Stoneman Place,122623733,1878559349
13288931,West Stoneman Place,1878559349,7087851777
13288931,West Stoneman Place,7087851777,7087851778
13288931,West Stoneman Place,7087851778,2007754850
13288931,West Stoneman Place,2007754850,122623735
13288932,North Laguna Street,122623744,9784254731
13288932,North Laguna Street,9784254731,122623747
13289014,South Rio Vista Street,1895742578,5614246590
13289014,South Rio Vista Street,5614246590,122624270
13289014,South Rio Vista Street,122624270,5614246593
13289014,South Rio Vista Street,5614246593,122624273
13289014,South Rio Vista Street,122624273,122624274
13289014,South Rio Vista Street,122624274,1832529003
13289014,South Rio Vista Street,1832529003,122624278
13289014,South Rio Vista Street,122624278,122624281
13289014,South Rio Vista Street,122624281,122624284
13289014,South Rio Vista Street,122624284,122624287
13289014,South Rio Vista Street,122624287,122624293
13289014,South Rio Vista Street,122624293,122624298
13289014,South Rio Vista Street,122624298,8670185172
13289014,South Rio Vista Street,8670185172,4083677050
13289014,South Rio Vista Street,4083677050,122624305
13289014,South Rio Vista Street,122624305,1999514017
13289014,South Rio Vista Street,1999514017,11175726779
13289014,South Rio Vista Street,11175726779,122624308
13289022,Maertin Lane,122624368,122624371
13289022,Maertin Lane,122624371,2418439084
13289023,Maertin Lane,122624378,7094732622
13289023,Maertin Lane,7094732622,7094732621
13289023,Maertin Lane,7094732621,1971137761
13289023,Maertin Lane,1971137761,122624380
13289023,Maertin Lane,122624380,122624382
13289037,South Concord Place,122624542,122624543
13289044,North Hilltop Court,122624607,122624609
13289044,North Hilltop Court,122624609,122624612
13289048,Linda Vista Circle,122624638,122624640
13289074,Chinchilla Street,122624832,122624835
13289095,Kimberly Avenue,4084813413,2004071144
13289095,Kimberly Avenue,2004071144,2004071156
13289095,Kimberly Avenue,2004071156,4724298841
13289095,Kimberly Avenue,4724298841,8509823222
13289095,Kimberly Avenue,8509823222,2004066888
13289095,Kimberly Avenue,2004066888,4702023667
13289095,Kimberly Avenue,4702023667,122624955
13289101,East Via Siena,122624992,122624994
13289109,East Gary Place,122625023,122625029
13289123,East Eastwood Drive,122625075,122625077
13289123,East Eastwood Drive,122625077,122625079
13289134,A,122578105,8315681226
13289134,A,8315681226,122625131
13289135,A,122625136,8568684555
13289135,A,8568684555,122625131
13289142,B,122578114,8315681280
13289142,B,8315681280,122625139
13289142,B,122625139,8315681227
13289142,B,8315681227,122578074
13289149,Haiber Way,122625209,1990180521
13289149,Haiber Way,1990180521,122625212
13289149,Haiber Way,122625212,122625214
13289155,Crowley Way,122625234,122625235
13289161,C,122578118,8315681279
13289161,C,8315681279,122578076
13289163,West Risner Way,1710389007,7189900114
13289170,D,122578121,8315681278
13289170,D,8315681278,8315681228
13289170,D,8315681228,122578079
13289175,Ermita Avenue,122625337,1991186555
13289175,Ermita Avenue,1991186555,1991229334
13289175,Ermita Avenue,1991229334,122625339
13289184,E,122578125,8315681277
13289184,E,8315681277,8315681229
13289184,E,8315681229,122578083
13289188,F,122578129,8315681276
13289188,F,8315681276,8315681230
13289188,F,8315681230,122578085
13289212,G,122578135,8315681275
13289212,G,8315681275,8315681231
13289212,G,8315681231,122578088
13289216,H,122578088,7116363108
13289226,East Verde Place,122625542,122625545
13289228,Newkirk Road,2197189956,7641933616
13289228,Newkirk Road,7641933616,122625552
13289237,North Tidland Circle,122625584,122625587
13289243,Aries Drive,122625620,10299217857
13289243,Aries Drive,10299217857,122625623
13289245,Aries Drive,122625630,122625632
13289246,North Valencia Street,122625637,122625640
13289250,North Valencia Street,122625646,1903874519
13289250,North Valencia Street,1903874519,122625650
13289250,North Valencia Street,122625650,1903874549
13289250,North Valencia Street,1903874549,122625651
13289281,Spruce Street,122625805,4699763089
13289281,Spruce Street,4699763089,6787764081
13289281,Spruce Street,6787764081,4699763090
13289281,Spruce Street,4699763090,6787764082
13289281,Spruce Street,6787764082,122625806
13289289,Brenner Avenue,122625824,2054650299
13289289,Brenner Avenue,2054650299,6102896948
13289289,Brenner Avenue,6102896948,122625825
13289305,Badlona Drive,4028917839,10587803445
13289305,Badlona Drive,10587803445,767302315
13289305,Badlona Drive,767302315,122625918
13289305,Badlona Drive,122625918,122602453
13289305,Badlona Drive,122602453,122625921
13289305,Badlona Drive,122625921,767302543
13289305,Badlona Drive,767302543,767302431
13289305,Badlona Drive,767302431,122625923
13289305,Badlona Drive,122625923,122625925
13289307,Badlona Drive,122625934,122625936
13289341,Durham Drive,122626143,122626145
13289341,Durham Drive,122626145,122626146
13289364,Hickoryhill Drive,122626237,927615834
13289364,Hickoryhill Drive,927615834,122626240
13289393,West Bowling Street,122626416,122626421
