id,name,node1,node2
133006587094843497122701723,Smokewood Avenue,7094843497,122701723
133006581227017237094843495,Smokewood Avenue,122701723,7094843495
1330065870948434951971138139,Smokewood Avenue,7094843495,1971138139
1330065819711381397094843496,Smokewood Avenue,1971138139,7094843496
1330065870948434967094843494,Smokewood Avenue,7094843496,7094843494
1330065870948434947535605514,Smokewood Avenue,7094843494,7535605514
1330065875356055143712682205,Smokewood Avenue,7535605514,3712682205
133006583712682205122701727,Smokewood Avenue,3712682205,122701727
13300658122701727122701730,Smokewood Avenue,122701727,122701730
133006581227017307094843493,Smokewood Avenue,122701730,7094843493
1330065870948434931971138127,Smokewood Avenue,7094843493,1971138127
1330065819711381277441921861,Smokewood Avenue,1971138127,7441921861
133006587441921861122701732,Smokewood Avenue,7441921861,122701732
133030061227169832268954403,Veranda Court,122716983,2268954403
133030062268954403122716985,Veranda Court,2268954403,122716985
133033431227195602706063783,Langsdorf Drive,122719560,2706063783
1330334327060637834539297068,Langsdorf Drive,2706063783,4539297068
1330334345392970684704274713,Langsdorf Drive,4539297068,4704274713
1330334347042747134704274737,Langsdorf Drive,4704274713,4704274737
1330334347042747372017614532,Langsdorf Drive,4704274737,2017614532
1330334320176145324704274749,Langsdorf Drive,2017614532,4704274749
1330334347042747496968273398,Langsdorf Drive,4704274749,6968273398
1330334369682733987844695919,Langsdorf Drive,6968273398,7844695919
1330334378446959197844695921,Langsdorf Drive,7844695919,7844695921
1330334378446959214083327042,Langsdorf Drive,7844695921,4083327042
133035151226678982177517473,North Montague Avenue,122667898,2177517473
133035152177517473122720994,North Montague Avenue,2177517473,122720994
13303515122720994122720995,North Montague Avenue,122720994,122720995
13303714122662314122723257,Winchester Street,122662314,122723257
13303714122723257122635052,Winchester Street,122723257,122635052
13303715122635054122723265,Winchester Street,122635054,122723265
133037871227238332470449960,Sandalwood Avenue,122723833,2470449960
1330378724704499601978765408,Sandalwood Avenue,2470449960,1978765408
1330378719787654082470449958,Sandalwood Avenue,1978765408,2470449958
1330378724704499582470449959,Sandalwood Avenue,2470449958,2470449959
133037872470449959122723836,Sandalwood Avenue,2470449959,122723836
13303788122723842122723847,Sandalwood Avenue,122723842,122723847
13303788122723847122723848,Sandalwood Avenue,122723847,122723848
133037901227238576792822583,Sandalwood Avenue,122723857,6792822583
133037906792822583122723859,Sandalwood Avenue,6792822583,122723859
1330395222976773172297677336,Calle Grande,2297677317,2297677336
13303955122652094122725039,Calle Grande,122652094,122725039
13303955122725039122725041,Calle Grande,122725039,122725041
13303955122725041122725042,Calle Grande,122725041,122725042
133039551227250421978765404,Calle Grande,122725042,1978765404
133039551978765404122700310,Calle Grande,1978765404,122700310
13304415122727844936942455,Miramar Drive,122727844,936942455
13304415936942455122727848,Miramar Drive,936942455,122727848
13304415122727848122727851,Miramar Drive,122727848,122727851
13304415122727851122678851,Miramar Drive,122727851,122678851
13304415122678851122727853,Miramar Drive,122678851,122727853
13304418122727887122727892,Miramar Drive,122727887,122727892
13304424122727895936942404,Miramar Drive,122727895,936942404
133044249369424047980873434,Miramar Drive,936942404,7980873434
1330442479808734346433758975,Miramar Drive,7980873434,6433758975
133044246433758975936942405,Miramar Drive,6433758975,936942405
13304424936942405936942406,Miramar Drive,936942405,936942406
133044249369424062932198663,Miramar Drive,936942406,2932198663
133044242932198663936942407,Miramar Drive,2932198663,936942407
13304424936942407122727896,Miramar Drive,936942407,122727896
13304424122727896936942410,Miramar Drive,122727896,936942410
133044249369424106142268327,Miramar Drive,936942410,6142268327
1330442461422683276142268333,Miramar Drive,6142268327,6142268333
133044246142268333936942414,Miramar Drive,6142268333,936942414
13304424936942414936942415,Miramar Drive,936942414,936942415
13304424936942415122727844,Miramar Drive,936942415,122727844
133044501227280322012886183,Fullerton Creek Drive,122728032,2012886183
1330445020128861832012886184,Fullerton Creek Drive,2012886183,2012886184
1330445020128861842012886185,Fullerton Creek Drive,2012886184,2012886185
1330445020128861852012886186,Fullerton Creek Drive,2012886185,2012886186
1330445020128861862012886187,Fullerton Creek Drive,2012886186,2012886187
1330445020128861872012886188,Fullerton Creek Drive,2012886187,2012886188
133044502012886188122728043,Fullerton Creek Drive,2012886188,122728043
133044501227280432012886189,Fullerton Creek Drive,122728043,2012886189
1330445020128861892012886190,Fullerton Creek Drive,2012886189,2012886190
1330445020128861902012886191,Fullerton Creek Drive,2012886190,2012886191
133044502012886191122728045,Fullerton Creek Drive,2012886191,122728045
133044501227280452012875518,Fullerton Creek Drive,122728045,2012875518
1330445020128755181971137881,Fullerton Creek Drive,2012875518,1971137881
1330445019711378812012886192,Fullerton Creek Drive,1971137881,2012886192
1330445020128861921971137887,Fullerton Creek Drive,2012886192,1971137887
1330445019711378871971137898,Fullerton Creek Drive,1971137887,1971137898
1330445019711378982012886193,Fullerton Creek Drive,1971137898,2012886193
133044502012886193122728047,Fullerton Creek Drive,2012886193,122728047
133044501227280472012886194,Fullerton Creek Drive,122728047,2012886194
1330445020128861942012886195,Fullerton Creek Drive,2012886194,2012886195
1330445020128861951971137907,Fullerton Creek Drive,2012886195,1971137907
1330445019711379071971137930,Fullerton Creek Drive,1971137907,1971137930
1330445019711379302012886198,Fullerton Creek Drive,1971137930,2012886198
1330445020128861981971137934,Fullerton Creek Drive,2012886198,1971137934
1330445019711379341971137955,Fullerton Creek Drive,1971137934,1971137955
133044501971137955122728053,Fullerton Creek Drive,1971137955,122728053
133044501227280531971137965,Fullerton Creek Drive,122728053,1971137965
1330445019711379652012886199,Fullerton Creek Drive,1971137965,2012886199
133044502012886199122728056,Fullerton Creek Drive,2012886199,122728056
133044501227280562012886200,Fullerton Creek Drive,122728056,2012886200
1330445020128862001971137967,Fullerton Creek Drive,2012886200,1971137967
133044501971137967122728059,Fullerton Creek Drive,1971137967,122728059
133044501227280591915081600,Fullerton Creek Drive,122728059,1915081600
1330445019150816001971137976,Fullerton Creek Drive,1915081600,1971137976
1330445019711379762012886201,Fullerton Creek Drive,1971137976,2012886201
133044502012886201122728061,Fullerton Creek Drive,2012886201,122728061
133044501227280612012886202,Fullerton Creek Drive,122728061,2012886202
1330445020128862021915081582,Fullerton Creek Drive,2012886202,1915081582
1330445019150815821915081594,Fullerton Creek Drive,1915081582,1915081594
133044501915081594122728064,Fullerton Creek Drive,1915081594,122728064
133044501227280641971138020,Fullerton Creek Drive,122728064,1971138020
133044501971138020122728065,Fullerton Creek Drive,1971138020,122728065
133044501227280651915081584,Fullerton Creek Drive,122728065,1915081584
1330445019150815841971138037,Fullerton Creek Drive,1915081584,1971138037
1330445019711380377844877499,Fullerton Creek Drive,1971138037,7844877499
133044507844877499122728068,Fullerton Creek Drive,7844877499,122728068
1330448224826442381997046904,Fullerton College Drive,2482644238,1997046904
1330448219970469041460931182,Fullerton College Drive,1997046904,1460931182
13304482146093118210904851616,Fullerton College Drive,1460931182,10904851616
1330448210904851616122728319,Fullerton College Drive,10904851616,122728319
13304554122728736122728739,Haddonfield Loop,122728736,122728739
133045541227287392017614680,Haddonfield Loop,122728739,2017614680
133045542017614680122728743,Haddonfield Loop,2017614680,122728743
133045541227287432017614676,Haddonfield Loop,122728743,2017614676
133045542017614676122728746,Haddonfield Loop,2017614676,122728746
13304554122728746122728747,Haddonfield Loop,122728746,122728747
13304554122728747122728748,Haddonfield Loop,122728747,122728748
13304554122728748122728749,Haddonfield Loop,122728748,122728749
13305151122731926122731928,Pinon Place,122731926,122731928
133052571227325201834438639,Shadow Lane,122732520,1834438639
1330525718344386391834438651,Shadow Lane,1834438639,1834438651
1330525718344386516789878313,Shadow Lane,1834438651,6789878313
1330525767898783131834438656,Shadow Lane,6789878313,1834438656
133052571834438656122732523,Shadow Lane,1834438656,122732523
133052571227325231834438662,Shadow Lane,122732523,1834438662
1330525718344386621834438664,Shadow Lane,1834438662,1834438664
133052571834438664122732524,Shadow Lane,1834438664,122732524
133052601227325361971137936,Shadow Lane,122732536,1971137936
1330526019711379361971137963,Shadow Lane,1971137936,1971137963
133052601971137963122732538,Shadow Lane,1971137963,122732538
133052601227325381971137973,Shadow Lane,122732538,1971137973
1330526019711379731971137991,Shadow Lane,1971137973,1971137991
1330526019711379916483218282,Shadow Lane,1971137991,6483218282
133052606483218282122732541,Shadow Lane,6483218282,122732541
1330598414940323521971138026,Dana Place,1494032352,1971138026
133059841971138026122736437,Dana Place,1971138026,122736437
133059841227364377094803220,Dana Place,122736437,7094803220
1330598470948032207094803221,Dana Place,7094803220,7094803221
1330598470948032217094803222,Dana Place,7094803221,7094803222
133059847094803222122736440,Dana Place,7094803222,122736440
133059841227364407094803224,Dana Place,122736440,7094803224
1330598470948032247094803223,Dana Place,7094803224,7094803223
133059847094803223122736443,Dana Place,7094803223,122736443
13305984122736443122736446,Dana Place,122736443,122736446
13305986122678854122736449,Dana Place,122678854,122736449
133059871227364551971138003,Dana Place,122736455,1971138003
1330598719711380031971138024,Dana Place,1971138003,1971138024
133059871971138024122736458,Dana Place,1971138024,122736458
133059871227364582932198667,Dana Place,122736458,2932198667
1330598729321986672932198673,Dana Place,2932198667,2932198673
13306032122736776122736780,Braeburn Avenue,122736776,122736780
133060321227367801978765213,Braeburn Avenue,122736780,1978765213
133060321978765213122736784,Braeburn Avenue,1978765213,122736784
133062251227377981971137818,Harmony Place,122737798,1971137818
133062251971137818122737799,Harmony Place,1971137818,122737799
133069731227417862243144370,Mountain Ridge Drive,122741786,2243144370
1330697322431443709393637942,Mountain Ridge Drive,2243144370,9393637942
133069739393637942122741788,Mountain Ridge Drive,9393637942,122741788
13306973122741788122741792,Mountain Ridge Drive,122741788,122741792
13306973122741792122741794,Mountain Ridge Drive,122741792,122741794
13306973122741794122741797,Mountain Ridge Drive,122741794,122741797
133069731227417971978765212,Mountain Ridge Drive,122741797,1978765212
133069731978765212122741799,Mountain Ridge Drive,1978765212,122741799
133069731227417992770646708,Mountain Ridge Drive,122741799,2770646708
1330697327706467081978765207,Mountain Ridge Drive,2770646708,1978765207
133069731978765207122741801,Mountain Ridge Drive,1978765207,122741801
13307038122742174122742176,Sunset Drive,122742174,122742176
13307038122742176122742178,Sunset Drive,122742176,122742178
13307146122742749122742751,Woodbine Avenue,122742749,122742751
13307146122742751122655601,Woodbine Avenue,122742751,122655601
133072534083327079122743276,South Associated Road,4083327079,122743276
133072531227432766454282163,South Associated Road,122743276,6454282163
1330725364542821634083327080,South Associated Road,6454282163,4083327080
133079461227432739393637893,Milton Avenue,122743273,9393637893
1330794693936378937845516213,Milton Avenue,9393637893,7845516213
1330794678455162131978765120,Milton Avenue,7845516213,1978765120
1330794619787651207845516214,Milton Avenue,1978765120,7845516214
133079467845516214122746605,Milton Avenue,7845516214,122746605
133079461227466051978765119,Milton Avenue,122746605,1978765119
133079461978765119122746608,Milton Avenue,1978765119,122746608
133086951227509811384097695,North Newell Place,122750981,1384097695
1330869513840976951997046892,North Newell Place,1384097695,1997046892
133086951997046892122750984,North Newell Place,1997046892,122750984
133093311227546031971137997,Skyline Way,122754603,1971137997
1330933119711379971971138029,Skyline Way,1971137997,1971138029
133093311971138029122754606,Skyline Way,1971138029,122754606
13309331122754606122754609,Skyline Way,122754606,122754609
1330978140371422732287698450,East Chapman Avenue,4037142273,2287698450
1330978122876984501617367330,East Chapman Avenue,2287698450,1617367330
13310755122763459122763462,Concord Avenue,122763459,122763462
13310755122763462122763463,Concord Avenue,122763462,122763463
13310755122763463122763465,Concord Avenue,122763463,122763465
13310755122763465122763467,Concord Avenue,122763465,122763467
13310756122763476122763478,Concord Avenue,122763476,122763478
133107561227634781971137962,Concord Avenue,122763478,1971137962
1331075619711379627094773247,Concord Avenue,1971137962,7094773247
1331075670947732477094773249,Concord Avenue,7094773247,7094773249
1331075670947732497094773248,Concord Avenue,7094773249,7094773248
133107567094773248122686327,Concord Avenue,7094773248,122686327
13310758122763485122763488,Concord Avenue,122763485,122763488
133107581227634881978790564,Concord Avenue,122763488,1978790564
1331075819787905649393553573,Concord Avenue,1978790564,9393553573
133107589393553573122763493,Concord Avenue,9393553573,122763493
13310758122763493122763496,Concord Avenue,122763493,122763496
13310760122763501122763503,Concord Avenue,122763501,122763503
133107601227635037844877203,Concord Avenue,122763503,7844877203
133107607844877203122683112,Concord Avenue,7844877203,122683112
133107711227635731494028987,West Union Avenue,122763573,1494028987
1331077114940289872288480852,West Union Avenue,1494028987,2288480852
1331077122884808527980652220,West Union Avenue,2288480852,7980652220
1331077179806522202288480870,West Union Avenue,7980652220,2288480870
133107712288480870122763574,West Union Avenue,2288480870,122763574
133107711227635742288480873,West Union Avenue,122763574,2288480873
133107712288480873122763576,West Union Avenue,2288480873,122763576
133107711227635762288480859,West Union Avenue,122763576,2288480859
1331077122884808592288480849,West Union Avenue,2288480859,2288480849
1331077122884808492288480828,West Union Avenue,2288480849,2288480828
1331077122884808281853069050,West Union Avenue,2288480828,1853069050
1331077118530690501853069052,West Union Avenue,1853069050,1853069052
133107711853069052122763581,West Union Avenue,1853069052,122763581
13310786122763700122763705,Parkhaven Court,122763700,122763705
13310786122763705122763707,Parkhaven Court,122763705,122763707
13310786122763707122763709,Parkhaven Court,122763707,122763709
13310786122763709122763711,Parkhaven Court,122763709,122763711
13310980122764905122764907,Quiet Brook Circle,122764905,122764907
133111801227287462017643382,Wavertree Lane,122728746,2017643382
133111802017643382122766210,Wavertree Lane,2017643382,122766210
133111801227662102017643397,Wavertree Lane,122766210,2017643397
1331118020176433972017643401,Wavertree Lane,2017643397,2017643401
133111802017643401122766213,Wavertree Lane,2017643401,122766213
133111801227662132017643411,Wavertree Lane,122766213,2017643411
133111802017643411122766215,Wavertree Lane,2017643411,122766215
13311197122766345122766347,Shadybrook Drive,122766345,122766347
13311200122766358122766361,Shadybrook Drive,122766358,122766361
13311554122768430122768432,Coach House Court,122768430,122768432
133115541227684323725769172,Coach House Court,122768432,3725769172
1331155437257691723725769173,Coach House Court,3725769172,3725769173
133115543725769173122768434,Coach House Court,3725769173,122768434
13311554122768434122768436,Coach House Court,122768434,122768436
133119961227713631971137866,Toussau Drive,122771363,1971137866
1331199619711378661971137859,Toussau Drive,1971137866,1971137859
1331199619711378597094777959,Toussau Drive,1971137859,7094777959
1331199670947779597094777960,Toussau Drive,7094777959,7094777960
1331199670947779601971137850,Toussau Drive,7094777960,1971137850
133119961971137850122771365,Toussau Drive,1971137850,122771365
13312048122771804122771805,North Lillie Avenue,122771804,122771805
133120491227718132165012069,North Lillie Avenue,122771813,2165012069
133120492165012069122771815,North Lillie Avenue,2165012069,122771815
13312049122771815122771818,North Lillie Avenue,122771815,122771818
133121171227723337841780979,North Almira Avenue,122772333,7841780979
1331211778417809791301643303,North Almira Avenue,7841780979,1301643303
1331211713016433037841780980,North Almira Avenue,1301643303,7841780980
1331211778417809801978765065,North Almira Avenue,7841780980,1978765065
1331211719787650653692407730,North Almira Avenue,1978765065,3692407730
1331211736924077301301643286,North Almira Avenue,3692407730,1301643286
1331211713016432861978765070,North Almira Avenue,1301643286,1978765070
1331211719787650707844933366,North Almira Avenue,1978765070,7844933366
1331211778449333661301643290,North Almira Avenue,7844933366,1301643290
1331211713016432901301643283,North Almira Avenue,1301643290,1301643283
1331211713016432831978765095,North Almira Avenue,1301643283,1978765095
1331211719787650951978765098,North Almira Avenue,1978765095,1978765098
133121171978765098122772336,North Almira Avenue,1978765098,122772336
133122511227731227094891070,Annandale Way,122773122,7094891070
133122517094891070122773123,Annandale Way,7094891070,122773123
13312251122773123122773125,Annandale Way,122773123,122773125
133122511227731251915081580,Annandale Way,122773125,1915081580
1331225119150815801915081576,Annandale Way,1915081580,1915081576
13313094122779246122779248,Mill Lane,122779246,122779248
13313094122779248122779250,Mill Lane,122779248,122779250
133130941227792503725769176,Mill Lane,122779250,3725769176
133130943725769176122779252,Mill Lane,3725769176,122779252
133130941227792523725769177,Mill Lane,122779252,3725769177
133130943725769177122779253,Mill Lane,3725769177,122779253
13313094122779253122716983,Mill Lane,122779253,122716983
